Team1_Pyth,Team1_Luck,Team1_SOS_Pyth,Team1_NCSOS_Pyth,Team2_Pyth,Team2_Luck,Team2_SOS_Pyth,Team2_NCSOS_Pyth
29.17,0.024,13.68,5.77,-4.31,0.07400000000000001,-8.25,6.55
29.17,0.024,13.68,5.77,26.05,-0.012,13.04,4.33
29.17,0.024,13.68,5.77,12.91,0.022,9.42,4.43
29.17,0.024,13.68,5.77,8.75,0.071,5.92,-6.09
29.17,0.024,13.68,5.77,6.27,0.045,0.37,-1.05
29.17,0.024,13.68,5.77,17.71,-0.033,3.63,-0.39
29.17,0.024,13.68,5.77,16.3,0.005,10.06,0.49
29.17,0.024,13.68,5.77,9.39,0.065,3.81,-0.63
29.17,0.024,13.68,5.77,26.98,0.038,10.58,1.36
29.17,0.024,13.68,5.77,26.75,0.004,8.31,-5.01
29.17,0.024,13.68,5.77,9.46,0.097,-3.93,1.82
29.17,0.024,13.68,5.77,14.58,0.029,3.61,-3.42
29.17,0.024,13.68,5.77,16.62,0.006999999999999999,0.01,1.14
29.17,0.024,13.68,5.77,15.69,0.004,1.15,3.49
29.17,0.024,13.68,5.77,8.71,0.056,-6.01,3.52
29.17,0.024,13.68,5.77,18.77,0.017,8.21,3.61
29.17,0.024,13.68,5.77,35.66,0.024,10.51,-2.82
29.17,0.024,13.68,5.77,24.47,0.002,8.61,-6.04
29.17,0.024,13.68,5.77,13.37,0.078,4.95,3.11
29.17,0.024,13.68,5.77,23.68,-0.026,13.57,3.56
29.17,0.024,13.68,5.77,20.72,0.06,1.37,8.41
29.17,0.024,13.68,5.77,8.58,0.057,-1.53,-1.9
8.74,0.023,-0.8,6.95,15.08,0.005,11.63,-2.69
8.74,0.023,-0.8,6.95,15.54,0.031,12.63,7.84
8.74,0.023,-0.8,6.95,5.58,0.055,-2.37,-5.71
8.74,0.023,-0.8,6.95,15.15,-0.039,4.1,0.26
8.74,0.023,-0.8,6.95,-4.31,0.07400000000000001,-8.25,6.55
8.74,0.023,-0.8,6.95,26.05,-0.012,13.04,4.33
8.74,0.023,-0.8,6.95,12.91,0.022,9.42,4.43
8.74,0.023,-0.8,6.95,8.75,0.071,5.92,-6.09
8.74,0.023,-0.8,6.95,6.27,0.045,0.37,-1.05
8.74,0.023,-0.8,6.95,17.71,-0.033,3.63,-0.39
8.74,0.023,-0.8,6.95,16.3,0.005,10.06,0.49
8.74,0.023,-0.8,6.95,9.39,0.065,3.81,-0.63
8.74,0.023,-0.8,6.95,26.98,0.038,10.58,1.36
8.74,0.023,-0.8,6.95,26.75,0.004,8.31,-5.01
8.74,0.023,-0.8,6.95,9.46,0.097,-3.93,1.82
8.74,0.023,-0.8,6.95,14.58,0.029,3.61,-3.42
8.74,0.023,-0.8,6.95,16.62,0.006999999999999999,0.01,1.14
8.74,0.023,-0.8,6.95,15.69,0.004,1.15,3.49
8.74,0.023,-0.8,6.95,8.71,0.056,-6.01,3.52
8.74,0.023,-0.8,6.95,18.77,0.017,8.21,3.61
8.74,0.023,-0.8,6.95,35.66,0.024,10.51,-2.82
8.74,0.023,-0.8,6.95,24.47,0.002,8.61,-6.04
8.74,0.023,-0.8,6.95,13.37,0.078,4.95,3.11
8.74,0.023,-0.8,6.95,23.68,-0.026,13.57,3.56
8.74,0.023,-0.8,6.95,20.72,0.06,1.37,8.41
8.74,0.023,-0.8,6.95,8.58,0.057,-1.53,-1.9
15.08,0.005,11.63,-2.69,15.54,0.031,12.63,7.84
15.08,0.005,11.63,-2.69,5.58,0.055,-2.37,-5.71
15.08,0.005,11.63,-2.69,15.15,-0.039,4.1,0.26
15.08,0.005,11.63,-2.69,-4.31,0.07400000000000001,-8.25,6.55
15.08,0.005,11.63,-2.69,26.05,-0.012,13.04,4.33
15.08,0.005,11.63,-2.69,12.91,0.022,9.42,4.43
15.08,0.005,11.63,-2.69,8.75,0.071,5.92,-6.09
15.08,0.005,11.63,-2.69,6.27,0.045,0.37,-1.05
15.08,0.005,11.63,-2.69,17.71,-0.033,3.63,-0.39
15.08,0.005,11.63,-2.69,16.3,0.005,10.06,0.49
15.08,0.005,11.63,-2.69,9.39,0.065,3.81,-0.63
15.08,0.005,11.63,-2.69,26.98,0.038,10.58,1.36
15.08,0.005,11.63,-2.69,26.75,0.004,8.31,-5.01
15.08,0.005,11.63,-2.69,9.46,0.097,-3.93,1.82
15.08,0.005,11.63,-2.69,14.58,0.029,3.61,-3.42
15.08,0.005,11.63,-2.69,16.62,0.006999999999999999,0.01,1.14
15.08,0.005,11.63,-2.69,15.69,0.004,1.15,3.49
15.08,0.005,11.63,-2.69,8.71,0.056,-6.01,3.52
15.08,0.005,11.63,-2.69,18.77,0.017,8.21,3.61
15.08,0.005,11.63,-2.69,35.66,0.024,10.51,-2.82
15.08,0.005,11.63,-2.69,24.47,0.002,8.61,-6.04
15.08,0.005,11.63,-2.69,13.37,0.078,4.95,3.11
15.08,0.005,11.63,-2.69,23.68,-0.026,13.57,3.56
15.08,0.005,11.63,-2.69,20.72,0.06,1.37,8.41
15.08,0.005,11.63,-2.69,8.58,0.057,-1.53,-1.9
15.54,0.031,12.63,7.84,5.58,0.055,-2.37,-5.71
15.54,0.031,12.63,7.84,15.15,-0.039,4.1,0.26
15.54,0.031,12.63,7.84,-4.31,0.07400000000000001,-8.25,6.55
15.54,0.031,12.63,7.84,26.05,-0.012,13.04,4.33
15.54,0.031,12.63,7.84,12.91,0.022,9.42,4.43
15.54,0.031,12.63,7.84,8.75,0.071,5.92,-6.09
15.54,0.031,12.63,7.84,6.27,0.045,0.37,-1.05
15.54,0.031,12.63,7.84,17.71,-0.033,3.63,-0.39
15.54,0.031,12.63,7.84,16.3,0.005,10.06,0.49
15.54,0.031,12.63,7.84,9.39,0.065,3.81,-0.63
15.54,0.031,12.63,7.84,26.98,0.038,10.58,1.36
15.54,0.031,12.63,7.84,26.75,0.004,8.31,-5.01
15.54,0.031,12.63,7.84,9.46,0.097,-3.93,1.82
15.54,0.031,12.63,7.84,14.58,0.029,3.61,-3.42
15.54,0.031,12.63,7.84,16.62,0.006999999999999999,0.01,1.14
15.54,0.031,12.63,7.84,15.69,0.004,1.15,3.49
15.54,0.031,12.63,7.84,8.71,0.056,-6.01,3.52
15.54,0.031,12.63,7.84,18.77,0.017,8.21,3.61
15.54,0.031,12.63,7.84,35.66,0.024,10.51,-2.82
15.54,0.031,12.63,7.84,24.47,0.002,8.61,-6.04
15.54,0.031,12.63,7.84,13.37,0.078,4.95,3.11
15.54,0.031,12.63,7.84,23.68,-0.026,13.57,3.56
15.54,0.031,12.63,7.84,20.72,0.06,1.37,8.41
15.54,0.031,12.63,7.84,8.58,0.057,-1.53,-1.9
5.58,0.055,-2.37,-5.71,15.15,-0.039,4.1,0.26
5.58,0.055,-2.37,-5.71,-4.31,0.07400000000000001,-8.25,6.55
5.58,0.055,-2.37,-5.71,26.05,-0.012,13.04,4.33
5.58,0.055,-2.37,-5.71,12.91,0.022,9.42,4.43
5.58,0.055,-2.37,-5.71,8.75,0.071,5.92,-6.09
5.58,0.055,-2.37,-5.71,6.27,0.045,0.37,-1.05
5.58,0.055,-2.37,-5.71,17.71,-0.033,3.63,-0.39
5.58,0.055,-2.37,-5.71,16.3,0.005,10.06,0.49
5.58,0.055,-2.37,-5.71,9.39,0.065,3.81,-0.63
5.58,0.055,-2.37,-5.71,26.98,0.038,10.58,1.36
5.58,0.055,-2.37,-5.71,26.75,0.004,8.31,-5.01
5.58,0.055,-2.37,-5.71,9.46,0.097,-3.93,1.82
5.58,0.055,-2.37,-5.71,14.58,0.029,3.61,-3.42
5.58,0.055,-2.37,-5.71,16.62,0.006999999999999999,0.01,1.14
5.58,0.055,-2.37,-5.71,15.69,0.004,1.15,3.49
5.58,0.055,-2.37,-5.71,8.71,0.056,-6.01,3.52
5.58,0.055,-2.37,-5.71,18.77,0.017,8.21,3.61
5.58,0.055,-2.37,-5.71,35.66,0.024,10.51,-2.82
5.58,0.055,-2.37,-5.71,24.47,0.002,8.61,-6.04
5.58,0.055,-2.37,-5.71,13.37,0.078,4.95,3.11
5.58,0.055,-2.37,-5.71,23.68,-0.026,13.57,3.56
5.58,0.055,-2.37,-5.71,20.72,0.06,1.37,8.41
5.58,0.055,-2.37,-5.71,8.58,0.057,-1.53,-1.9
15.15,-0.039,4.1,0.26,-4.31,0.07400000000000001,-8.25,6.55
15.15,-0.039,4.1,0.26,26.05,-0.012,13.04,4.33
15.15,-0.039,4.1,0.26,12.91,0.022,9.42,4.43
15.15,-0.039,4.1,0.26,8.75,0.071,5.92,-6.09
15.15,-0.039,4.1,0.26,6.27,0.045,0.37,-1.05
15.15,-0.039,4.1,0.26,17.71,-0.033,3.63,-0.39
15.15,-0.039,4.1,0.26,16.3,0.005,10.06,0.49
15.15,-0.039,4.1,0.26,9.39,0.065,3.81,-0.63
15.15,-0.039,4.1,0.26,26.98,0.038,10.58,1.36
15.15,-0.039,4.1,0.26,26.75,0.004,8.31,-5.01
15.15,-0.039,4.1,0.26,9.46,0.097,-3.93,1.82
15.15,-0.039,4.1,0.26,14.58,0.029,3.61,-3.42
15.15,-0.039,4.1,0.26,16.62,0.006999999999999999,0.01,1.14
15.15,-0.039,4.1,0.26,15.69,0.004,1.15,3.49
15.15,-0.039,4.1,0.26,8.71,0.056,-6.01,3.52
15.15,-0.039,4.1,0.26,18.77,0.017,8.21,3.61
15.15,-0.039,4.1,0.26,35.66,0.024,10.51,-2.82
15.15,-0.039,4.1,0.26,24.47,0.002,8.61,-6.04
15.15,-0.039,4.1,0.26,13.37,0.078,4.95,3.11
15.15,-0.039,4.1,0.26,23.68,-0.026,13.57,3.56
15.15,-0.039,4.1,0.26,20.72,0.06,1.37,8.41
15.15,-0.039,4.1,0.26,8.58,0.057,-1.53,-1.9
-4.31,0.07400000000000001,-8.25,6.55,26.05,-0.012,13.04,4.33
-4.31,0.07400000000000001,-8.25,6.55,12.91,0.022,9.42,4.43
-4.31,0.07400000000000001,-8.25,6.55,8.75,0.071,5.92,-6.09
-4.31,0.07400000000000001,-8.25,6.55,6.27,0.045,0.37,-1.05
-4.31,0.07400000000000001,-8.25,6.55,17.71,-0.033,3.63,-0.39
-4.31,0.07400000000000001,-8.25,6.55,16.3,0.005,10.06,0.49
-4.31,0.07400000000000001,-8.25,6.55,9.39,0.065,3.81,-0.63
-4.31,0.07400000000000001,-8.25,6.55,26.98,0.038,10.58,1.36
-4.31,0.07400000000000001,-8.25,6.55,26.75,0.004,8.31,-5.01
-4.31,0.07400000000000001,-8.25,6.55,9.46,0.097,-3.93,1.82
-4.31,0.07400000000000001,-8.25,6.55,14.58,0.029,3.61,-3.42
-4.31,0.07400000000000001,-8.25,6.55,16.62,0.006999999999999999,0.01,1.14
-4.31,0.07400000000000001,-8.25,6.55,15.69,0.004,1.15,3.49
-4.31,0.07400000000000001,-8.25,6.55,8.71,0.056,-6.01,3.52
-4.31,0.07400000000000001,-8.25,6.55,18.77,0.017,8.21,3.61
-4.31,0.07400000000000001,-8.25,6.55,35.66,0.024,10.51,-2.82
-4.31,0.07400000000000001,-8.25,6.55,24.47,0.002,8.61,-6.04
-4.31,0.07400000000000001,-8.25,6.55,13.37,0.078,4.95,3.11
-4.31,0.07400000000000001,-8.25,6.55,23.68,-0.026,13.57,3.56
-4.31,0.07400000000000001,-8.25,6.55,20.72,0.06,1.37,8.41
-4.31,0.07400000000000001,-8.25,6.55,8.58,0.057,-1.53,-1.9
26.05,-0.012,13.04,4.33,12.91,0.022,9.42,4.43
26.05,-0.012,13.04,4.33,8.75,0.071,5.92,-6.09
26.05,-0.012,13.04,4.33,6.27,0.045,0.37,-1.05
26.05,-0.012,13.04,4.33,17.71,-0.033,3.63,-0.39
26.05,-0.012,13.04,4.33,16.3,0.005,10.06,0.49
26.05,-0.012,13.04,4.33,9.39,0.065,3.81,-0.63
26.05,-0.012,13.04,4.33,26.98,0.038,10.58,1.36
26.05,-0.012,13.04,4.33,26.75,0.004,8.31,-5.01
26.05,-0.012,13.04,4.33,9.46,0.097,-3.93,1.82
26.05,-0.012,13.04,4.33,14.58,0.029,3.61,-3.42
26.05,-0.012,13.04,4.33,16.62,0.006999999999999999,0.01,1.14
26.05,-0.012,13.04,4.33,15.69,0.004,1.15,3.49
26.05,-0.012,13.04,4.33,8.71,0.056,-6.01,3.52
26.05,-0.012,13.04,4.33,18.77,0.017,8.21,3.61
26.05,-0.012,13.04,4.33,35.66,0.024,10.51,-2.82
26.05,-0.012,13.04,4.33,24.47,0.002,8.61,-6.04
26.05,-0.012,13.04,4.33,13.37,0.078,4.95,3.11
26.05,-0.012,13.04,4.33,23.68,-0.026,13.57,3.56
26.05,-0.012,13.04,4.33,20.72,0.06,1.37,8.41
26.05,-0.012,13.04,4.33,8.58,0.057,-1.53,-1.9
12.91,0.022,9.42,4.43,8.75,0.071,5.92,-6.09
12.91,0.022,9.42,4.43,6.27,0.045,0.37,-1.05
12.91,0.022,9.42,4.43,17.71,-0.033,3.63,-0.39
12.91,0.022,9.42,4.43,16.3,0.005,10.06,0.49
12.91,0.022,9.42,4.43,9.39,0.065,3.81,-0.63
12.91,0.022,9.42,4.43,26.98,0.038,10.58,1.36
12.91,0.022,9.42,4.43,26.75,0.004,8.31,-5.01
12.91,0.022,9.42,4.43,9.46,0.097,-3.93,1.82
12.91,0.022,9.42,4.43,14.58,0.029,3.61,-3.42
12.91,0.022,9.42,4.43,16.62,0.006999999999999999,0.01,1.14
12.91,0.022,9.42,4.43,15.69,0.004,1.15,3.49
12.91,0.022,9.42,4.43,8.71,0.056,-6.01,3.52
12.91,0.022,9.42,4.43,18.77,0.017,8.21,3.61
12.91,0.022,9.42,4.43,35.66,0.024,10.51,-2.82
12.91,0.022,9.42,4.43,24.47,0.002,8.61,-6.04
12.91,0.022,9.42,4.43,13.37,0.078,4.95,3.11
12.91,0.022,9.42,4.43,23.68,-0.026,13.57,3.56
12.91,0.022,9.42,4.43,20.72,0.06,1.37,8.41
12.91,0.022,9.42,4.43,8.58,0.057,-1.53,-1.9
8.75,0.071,5.92,-6.09,6.27,0.045,0.37,-1.05
8.75,0.071,5.92,-6.09,17.71,-0.033,3.63,-0.39
8.75,0.071,5.92,-6.09,16.3,0.005,10.06,0.49
8.75,0.071,5.92,-6.09,9.39,0.065,3.81,-0.63
8.75,0.071,5.92,-6.09,26.98,0.038,10.58,1.36
8.75,0.071,5.92,-6.09,26.75,0.004,8.31,-5.01
8.75,0.071,5.92,-6.09,9.46,0.097,-3.93,1.82
8.75,0.071,5.92,-6.09,14.58,0.029,3.61,-3.42
8.75,0.071,5.92,-6.09,16.62,0.006999999999999999,0.01,1.14
8.75,0.071,5.92,-6.09,15.69,0.004,1.15,3.49
8.75,0.071,5.92,-6.09,8.71,0.056,-6.01,3.52
8.75,0.071,5.92,-6.09,18.77,0.017,8.21,3.61
8.75,0.071,5.92,-6.09,35.66,0.024,10.51,-2.82
8.75,0.071,5.92,-6.09,24.47,0.002,8.61,-6.04
8.75,0.071,5.92,-6.09,13.37,0.078,4.95,3.11
8.75,0.071,5.92,-6.09,23.68,-0.026,13.57,3.56
8.75,0.071,5.92,-6.09,20.72,0.06,1.37,8.41
8.75,0.071,5.92,-6.09,8.58,0.057,-1.53,-1.9
6.27,0.045,0.37,-1.05,17.71,-0.033,3.63,-0.39
6.27,0.045,0.37,-1.05,16.3,0.005,10.06,0.49
6.27,0.045,0.37,-1.05,9.39,0.065,3.81,-0.63
6.27,0.045,0.37,-1.05,26.98,0.038,10.58,1.36
6.27,0.045,0.37,-1.05,26.75,0.004,8.31,-5.01
6.27,0.045,0.37,-1.05,9.46,0.097,-3.93,1.82
6.27,0.045,0.37,-1.05,14.58,0.029,3.61,-3.42
6.27,0.045,0.37,-1.05,16.62,0.006999999999999999,0.01,1.14
6.27,0.045,0.37,-1.05,15.69,0.004,1.15,3.49
6.27,0.045,0.37,-1.05,8.71,0.056,-6.01,3.52
6.27,0.045,0.37,-1.05,18.77,0.017,8.21,3.61
6.27,0.045,0.37,-1.05,35.66,0.024,10.51,-2.82
6.27,0.045,0.37,-1.05,24.47,0.002,8.61,-6.04
6.27,0.045,0.37,-1.05,13.37,0.078,4.95,3.11
6.27,0.045,0.37,-1.05,23.68,-0.026,13.57,3.56
6.27,0.045,0.37,-1.05,20.72,0.06,1.37,8.41
6.27,0.045,0.37,-1.05,8.58,0.057,-1.53,-1.9
17.71,-0.033,3.63,-0.39,16.3,0.005,10.06,0.49
17.71,-0.033,3.63,-0.39,9.39,0.065,3.81,-0.63
17.71,-0.033,3.63,-0.39,26.98,0.038,10.58,1.36
17.71,-0.033,3.63,-0.39,26.75,0.004,8.31,-5.01
17.71,-0.033,3.63,-0.39,9.46,0.097,-3.93,1.82
17.71,-0.033,3.63,-0.39,14.58,0.029,3.61,-3.42
17.71,-0.033,3.63,-0.39,16.62,0.006999999999999999,0.01,1.14
17.71,-0.033,3.63,-0.39,15.69,0.004,1.15,3.49
17.71,-0.033,3.63,-0.39,8.71,0.056,-6.01,3.52
17.71,-0.033,3.63,-0.39,18.77,0.017,8.21,3.61
17.71,-0.033,3.63,-0.39,35.66,0.024,10.51,-2.82
17.71,-0.033,3.63,-0.39,24.47,0.002,8.61,-6.04
17.71,-0.033,3.63,-0.39,13.37,0.078,4.95,3.11
17.71,-0.033,3.63,-0.39,23.68,-0.026,13.57,3.56
17.71,-0.033,3.63,-0.39,20.72,0.06,1.37,8.41
17.71,-0.033,3.63,-0.39,8.58,0.057,-1.53,-1.9
16.3,0.005,10.06,0.49,9.39,0.065,3.81,-0.63
16.3,0.005,10.06,0.49,26.98,0.038,10.58,1.36
16.3,0.005,10.06,0.49,26.75,0.004,8.31,-5.01
16.3,0.005,10.06,0.49,9.46,0.097,-3.93,1.82
16.3,0.005,10.06,0.49,14.58,0.029,3.61,-3.42
16.3,0.005,10.06,0.49,16.62,0.006999999999999999,0.01,1.14
16.3,0.005,10.06,0.49,15.69,0.004,1.15,3.49
16.3,0.005,10.06,0.49,8.71,0.056,-6.01,3.52
16.3,0.005,10.06,0.49,18.77,0.017,8.21,3.61
16.3,0.005,10.06,0.49,35.66,0.024,10.51,-2.82
16.3,0.005,10.06,0.49,24.47,0.002,8.61,-6.04
16.3,0.005,10.06,0.49,13.37,0.078,4.95,3.11
16.3,0.005,10.06,0.49,23.68,-0.026,13.57,3.56
16.3,0.005,10.06,0.49,20.72,0.06,1.37,8.41
16.3,0.005,10.06,0.49,8.58,0.057,-1.53,-1.9
9.39,0.065,3.81,-0.63,26.98,0.038,10.58,1.36
9.39,0.065,3.81,-0.63,26.75,0.004,8.31,-5.01
9.39,0.065,3.81,-0.63,9.46,0.097,-3.93,1.82
9.39,0.065,3.81,-0.63,14.58,0.029,3.61,-3.42
9.39,0.065,3.81,-0.63,16.62,0.006999999999999999,0.01,1.14
9.39,0.065,3.81,-0.63,15.69,0.004,1.15,3.49
9.39,0.065,3.81,-0.63,8.71,0.056,-6.01,3.52
9.39,0.065,3.81,-0.63,18.77,0.017,8.21,3.61
9.39,0.065,3.81,-0.63,35.66,0.024,10.51,-2.82
9.39,0.065,3.81,-0.63,24.47,0.002,8.61,-6.04
9.39,0.065,3.81,-0.63,13.37,0.078,4.95,3.11
9.39,0.065,3.81,-0.63,23.68,-0.026,13.57,3.56
9.39,0.065,3.81,-0.63,20.72,0.06,1.37,8.41
9.39,0.065,3.81,-0.63,8.58,0.057,-1.53,-1.9
26.98,0.038,10.58,1.36,26.75,0.004,8.31,-5.01
26.98,0.038,10.58,1.36,9.46,0.097,-3.93,1.82
26.98,0.038,10.58,1.36,14.58,0.029,3.61,-3.42
26.98,0.038,10.58,1.36,16.62,0.006999999999999999,0.01,1.14
26.98,0.038,10.58,1.36,15.69,0.004,1.15,3.49
26.98,0.038,10.58,1.36,8.71,0.056,-6.01,3.52
26.98,0.038,10.58,1.36,18.77,0.017,8.21,3.61
26.98,0.038,10.58,1.36,35.66,0.024,10.51,-2.82
26.98,0.038,10.58,1.36,24.47,0.002,8.61,-6.04
26.98,0.038,10.58,1.36,13.37,0.078,4.95,3.11
26.98,0.038,10.58,1.36,23.68,-0.026,13.57,3.56
26.98,0.038,10.58,1.36,20.72,0.06,1.37,8.41
26.98,0.038,10.58,1.36,8.58,0.057,-1.53,-1.9
26.75,0.004,8.31,-5.01,9.46,0.097,-3.93,1.82
26.75,0.004,8.31,-5.01,14.58,0.029,3.61,-3.42
26.75,0.004,8.31,-5.01,16.62,0.006999999999999999,0.01,1.14
26.75,0.004,8.31,-5.01,15.69,0.004,1.15,3.49
26.75,0.004,8.31,-5.01,8.71,0.056,-6.01,3.52
26.75,0.004,8.31,-5.01,18.77,0.017,8.21,3.61
26.75,0.004,8.31,-5.01,35.66,0.024,10.51,-2.82
26.75,0.004,8.31,-5.01,24.47,0.002,8.61,-6.04
26.75,0.004,8.31,-5.01,13.37,0.078,4.95,3.11
26.75,0.004,8.31,-5.01,23.68,-0.026,13.57,3.56
26.75,0.004,8.31,-5.01,20.72,0.06,1.37,8.41
26.75,0.004,8.31,-5.01,8.58,0.057,-1.53,-1.9
9.46,0.097,-3.93,1.82,14.58,0.029,3.61,-3.42
9.46,0.097,-3.93,1.82,16.62,0.006999999999999999,0.01,1.14
9.46,0.097,-3.93,1.82,15.69,0.004,1.15,3.49
9.46,0.097,-3.93,1.82,8.71,0.056,-6.01,3.52
9.46,0.097,-3.93,1.82,18.77,0.017,8.21,3.61
9.46,0.097,-3.93,1.82,35.66,0.024,10.51,-2.82
9.46,0.097,-3.93,1.82,24.47,0.002,8.61,-6.04
9.46,0.097,-3.93,1.82,13.37,0.078,4.95,3.11
9.46,0.097,-3.93,1.82,23.68,-0.026,13.57,3.56
9.46,0.097,-3.93,1.82,20.72,0.06,1.37,8.41
9.46,0.097,-3.93,1.82,8.58,0.057,-1.53,-1.9
14.58,0.029,3.61,-3.42,16.62,0.006999999999999999,0.01,1.14
14.58,0.029,3.61,-3.42,15.69,0.004,1.15,3.49
14.58,0.029,3.61,-3.42,8.71,0.056,-6.01,3.52
14.58,0.029,3.61,-3.42,18.77,0.017,8.21,3.61
14.58,0.029,3.61,-3.42,35.66,0.024,10.51,-2.82
14.58,0.029,3.61,-3.42,24.47,0.002,8.61,-6.04
14.58,0.029,3.61,-3.42,13.37,0.078,4.95,3.11
14.58,0.029,3.61,-3.42,23.68,-0.026,13.57,3.56
14.58,0.029,3.61,-3.42,20.72,0.06,1.37,8.41
14.58,0.029,3.61,-3.42,8.58,0.057,-1.53,-1.9
16.62,0.006999999999999999,0.01,1.14,15.69,0.004,1.15,3.49
16.62,0.006999999999999999,0.01,1.14,8.71,0.056,-6.01,3.52
16.62,0.006999999999999999,0.01,1.14,18.77,0.017,8.21,3.61
16.62,0.006999999999999999,0.01,1.14,35.66,0.024,10.51,-2.82
16.62,0.006999999999999999,0.01,1.14,24.47,0.002,8.61,-6.04
16.62,0.006999999999999999,0.01,1.14,13.37,0.078,4.95,3.11
16.62,0.006999999999999999,0.01,1.14,23.68,-0.026,13.57,3.56
16.62,0.006999999999999999,0.01,1.14,20.72,0.06,1.37,8.41
16.62,0.006999999999999999,0.01,1.14,8.58,0.057,-1.53,-1.9
15.69,0.004,1.15,3.49,8.71,0.056,-6.01,3.52
15.69,0.004,1.15,3.49,18.77,0.017,8.21,3.61
15.69,0.004,1.15,3.49,35.66,0.024,10.51,-2.82
15.69,0.004,1.15,3.49,24.47,0.002,8.61,-6.04
15.69,0.004,1.15,3.49,13.37,0.078,4.95,3.11
15.69,0.004,1.15,3.49,23.68,-0.026,13.57,3.56
15.69,0.004,1.15,3.49,20.72,0.06,1.37,8.41
15.69,0.004,1.15,3.49,8.58,0.057,-1.53,-1.9
8.71,0.056,-6.01,3.52,18.77,0.017,8.21,3.61
8.71,0.056,-6.01,3.52,35.66,0.024,10.51,-2.82
8.71,0.056,-6.01,3.52,24.47,0.002,8.61,-6.04
8.71,0.056,-6.01,3.52,13.37,0.078,4.95,3.11
8.71,0.056,-6.01,3.52,23.68,-0.026,13.57,3.56
8.71,0.056,-6.01,3.52,20.72,0.06,1.37,8.41
8.71,0.056,-6.01,3.52,8.58,0.057,-1.53,-1.9
18.77,0.017,8.21,3.61,35.66,0.024,10.51,-2.82
18.77,0.017,8.21,3.61,24.47,0.002,8.61,-6.04
18.77,0.017,8.21,3.61,13.37,0.078,4.95,3.11
18.77,0.017,8.21,3.61,23.68,-0.026,13.57,3.56
18.77,0.017,8.21,3.61,20.72,0.06,1.37,8.41
18.77,0.017,8.21,3.61,8.58,0.057,-1.53,-1.9
35.66,0.024,10.51,-2.82,24.47,0.002,8.61,-6.04
35.66,0.024,10.51,-2.82,13.37,0.078,4.95,3.11
35.66,0.024,10.51,-2.82,23.68,-0.026,13.57,3.56
35.66,0.024,10.51,-2.82,20.72,0.06,1.37,8.41
35.66,0.024,10.51,-2.82,8.58,0.057,-1.53,-1.9
24.47,0.002,8.61,-6.04,13.37,0.078,4.95,3.11
24.47,0.002,8.61,-6.04,23.68,-0.026,13.57,3.56
24.47,0.002,8.61,-6.04,20.72,0.06,1.37,8.41
24.47,0.002,8.61,-6.04,8.58,0.057,-1.53,-1.9
13.37,0.078,4.95,3.11,23.68,-0.026,13.57,3.56
13.37,0.078,4.95,3.11,20.72,0.06,1.37,8.41
13.37,0.078,4.95,3.11,8.58,0.057,-1.53,-1.9
23.68,-0.026,13.57,3.56,20.72,0.06,1.37,8.41
23.68,-0.026,13.57,3.56,8.58,0.057,-1.53,-1.9
20.72,0.06,1.37,8.41,8.58,0.057,-1.53,-1.9
